document,year,model,original_length,original_words,summary_length,summary_words,compression_ratio,processing_time,summary,summary_word_count
2021 French Grand Prix - Decision - Car 11 - Incident with car 77.pdf,2021,TextRank-7sent,1327,216,793,131,0.5975885455915599,0.006714820861816406,Offence Alleged breach of Article 27.3 of the FIA Formula One Sporting Regulations. The Stewards determined that Perez had fully completed the pass on Bottas by the time he left the track at Turn 10. ...,131
2021 Saudi Arabian Grand Prix - Offence - Car 33 - Leaving the track and gaining an advantage.pdf,2021,LexRank,1060,172,613,101,0.5783018867924529,0.006356954574584961,Fact Leaving the track and gaining a lasting advantage. Offence Breach of Article 27.3 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty 1 penalty points (total of 5 for the ...,101
2021 Saudi Arabian Grand Prix - Offence - Car 33 - Leaving the track and gaining an advantage.pdf,2021,TextRank,1060,172,620,100,0.5849056603773585,0.006473064422607422,Offence Breach of Article 27.3 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty 1 penalty points (total of 5 for the 12 month period). Reason The Stewards reviewed the video...,100
2021 Saudi Arabian Grand Prix - Offence - Car 33 - Leaving the track and gaining an advantage.pdf,2021,Luhn,1060,172,613,101,0.5783018867924529,0.0062258243560791016,Fact Leaving the track and gaining a lasting advantage. Offence Breach of Article 27.3 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty 1 penalty points (total of 5 for the ...,101
2021 Saudi Arabian Grand Prix - Offence - Car 33 - Leaving the track and gaining an advantage.pdf,2021,LexRank-3sent,1060,172,217,37,0.20471698113207548,0.006452083587646484,Fact Leaving the track and gaining a lasting advantage. Offence Breach of Article 27.3 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty 1 penalty points (total of 5 for the ...,37
2021 Saudi Arabian Grand Prix - Offence - Car 33 - Leaving the track and gaining an advantage.pdf,2021,TextRank-7sent,1060,172,676,109,0.6377358490566037,0.006313323974609375,Fact Leaving the track and gaining a lasting advantage. Offence Breach of Article 27.3 of the FIA Formula One Sporting Regulations. Decision 5 second time penalty 1 penalty points (total of 5 for the ...,109
2021 Brazilian Grand Prix - Decision - Car 44 - Sprint Qualifying.pdf,2021,LexRank,869,141,488,78,0.5615650172612198,0.006228208541870117,factory times in practice at this Event. The car will be placed on the grid in accordance with Article 35.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,78
2021 Brazilian Grand Prix - Decision - Car 44 - Sprint Qualifying.pdf,2021,TextRank,869,141,488,78,0.5615650172612198,0.006161928176879883,factory times in practice at this Event. The car will be placed on the grid in accordance with Article 35.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,78
2021 Brazilian Grand Prix - Decision - Car 44 - Sprint Qualifying.pdf,2021,Luhn,869,141,488,78,0.5615650172612198,0.0060749053955078125,factory times in practice at this Event. The car will be placed on the grid in accordance with Article 35.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,78
2021 Brazilian Grand Prix - Decision - Car 44 - Sprint Qualifying.pdf,2021,LexRank-3sent,869,141,414,68,0.476409666283084,0.006161928176879883,factory times in practice at this Event. The car will be placed on the grid in accordance with Article 35.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,68
2021 Brazilian Grand Prix - Decision - Car 44 - Sprint Qualifying.pdf,2021,TextRank-7sent,869,141,488,78,0.5615650172612198,0.006190776824951172,factory times in practice at this Event. The car will be placed on the grid in accordance with Article 35.1 of the FIA Formula One Sporting Regulations. Competitors are reminded that they have the rig...,78
2021 United States Grand Prix - Decision - Car 47 - Collision with car 11 in T12.pdf,2021,LexRank,1965,344,419,78,0.21323155216284986,0.007502079010009766,Offence Alleged breach of Article 2 (d) Chapter IV Appendix L of the FIA International Sporting Code. Decision No further action. Car 11 was overtaking car 47 as both approached the entrance to turn 1...,78
2021 United States Grand Prix - Decision - Car 47 - Collision with car 11 in T12.pdf,2021,TextRank,1965,344,953,172,0.48498727735368957,0.007386922836303711,"Reason The Stewards heard from the driver of Car 11 (Sergio Perez), the driver of Car 47 (Mick Schumacher) and team representatives and reviewed the video and telemetry evidence. The driver of car 47 ...",172
2021 United States Grand Prix - Decision - Car 47 - Collision with car 11 in T12.pdf,2021,Luhn,1965,344,838,152,0.4264631043256997,0.006658792495727539,"Reason The Stewards heard from the driver of Car 11 (Sergio Perez), the driver of Car 47 (Mick Schumacher) and team representatives and reviewed the video and telemetry evidence. The driver of car 47 ...",152
2021 United States Grand Prix - Decision - Car 47 - Collision with car 11 in T12.pdf,2021,LexRank-3sent,1965,344,344,66,0.17506361323155217,0.007506132125854492,Offence Alleged breach of Article 2 (d) Chapter IV Appendix L of the FIA International Sporting Code. Car 11 was overtaking car 47 as both approached the entrance to turn 12. The driver of car 47 was ...,66
2021 United States Grand Prix - Decision - Car 47 - Collision with car 11 in T12.pdf,2021,TextRank-7sent,1965,344,1147,208,0.5837150127226464,0.0072939395904541016,"Reason The Stewards heard from the driver of Car 11 (Sergio Perez), the driver of Car 47 (Mick Schumacher) and team representatives and reviewed the video and telemetry evidence. The driver of car 47 ...",208
2021 Austrian Grand Prix - Decision - Car 16 - alleged not respecting double waved yellow flags.pdf,2021,LexRank,1176,184,578,89,0.4914965986394558,0.006445169448852539,"Decision No further action. Reason The Stewards heard from the driver of Car 16 (Charles Leclerc), team representative and reviewed video and telemetry evidence. The Stewards accepted that the driver ...",89
2021 Austrian Grand Prix - Decision - Car 16 - alleged not respecting double waved yellow flags.pdf,2021,TextRank,1176,184,645,100,0.548469387755102,0.006391048431396484,"Offence Alleged breach of Appendix H Article 2.5.5. b) of the FIA International Sporting Code. Reason The Stewards heard from the driver of Car 16 (Charles Leclerc), team representative and reviewed v...",100
2021 Austrian Grand Prix - Decision - Car 16 - alleged not respecting double waved yellow flags.pdf,2021,Luhn,1176,184,657,103,0.5586734693877551,0.006288051605224609,Fact Alleged not respecting double waved yellow flags in turn 5. Offence Alleged breach of Appendix H Article 2.5.5. b) of the FIA International Sporting Code. Reason The Stewards heard from the drive...,103
2021 Austrian Grand Prix - Decision - Car 16 - alleged not respecting double waved yellow flags.pdf,2021,LexRank-3sent,1176,184,391,61,0.3324829931972789,0.008485794067382812,Decision No further action. The Stewards accepted that the driver took the appropriate action in the double waved yellow sectors. Competitors are reminded that they have the right to appeal certain de...,61
2021 Austrian Grand Prix - Decision - Car 16 - alleged not respecting double waved yellow flags.pdf,2021,TextRank-7sent,1176,184,738,115,0.6275510204081632,0.006939888000488281,Fact Alleged not respecting double waved yellow flags in turn 5. Offence Alleged breach of Appendix H Article 2.5.5. b) of the FIA International Sporting Code. Decision No further action. Reason The S...,115
2021 French Grand Prix - Offence - Car 7 - Pit lane speeding.pdf,2021,LexRank,970,160,590,99,0.6082474226804123,0.0067059993743896484,Fact Pit Lane Speeding 61.2 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 200. Reason Car 7 exceeded the p...,99
2021 French Grand Prix - Offence - Car 7 - Pit lane speeding.pdf,2021,TextRank,970,160,590,99,0.6082474226804123,0.006386756896972656,Fact Pit Lane Speeding 61.2 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 200. Reason Car 7 exceeded the p...,99
2021 French Grand Prix - Offence - Car 7 - Pit lane speeding.pdf,2021,Luhn,970,160,590,99,0.6082474226804123,0.006124019622802734,Fact Pit Lane Speeding 61.2 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 200. Reason Car 7 exceeded the p...,99
2021 French Grand Prix - Offence - Car 7 - Pit lane speeding.pdf,2021,LexRank-3sent,970,160,231,37,0.2381443298969072,0.0061261653900146484,Fact Pit Lane Speeding 61.2 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 200. Tim Mayer Eric Barrabino Ya...,37
2021 French Grand Prix - Offence - Car 7 - Pit lane speeding.pdf,2021,TextRank-7sent,970,160,590,99,0.6082474226804123,0.006201982498168945,Fact Pit Lane Speeding 61.2 kmh Offence Breach of Article 22.10 of the FIA Formula One Sporting Regulations. Decision The competitor (Alfa Romeo Racing ORLEN) is fined 200. Reason Car 7 exceeded the p...,99
2021 Austrian Grand Prix - Offence - Car 5 - Impeding car 14.pdf,2021,LexRank,1429,243,718,123,0.5024492652204339,0.0065381526947021484,Fact Impeding of car 14. Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations. Decision Drop of 3 grid positions 1 Penalty Point (6 points in a 12 month period) Reason The Stewar...,123
2021 Austrian Grand Prix - Offence - Car 5 - Impeding car 14.pdf,2021,TextRank,1429,243,798,138,0.5584324702589223,0.00662994384765625,"Decision Drop of 3 grid positions 1 Penalty Point (6 points in a 12 month period) Reason The Stewards heard from the driver of Car 5 (Sebastian Vettel), the driver of car 14 (Fernando Alonso) and team...",138
2021 Austrian Grand Prix - Offence - Car 5 - Impeding car 14.pdf,2021,Luhn,1429,243,744,130,0.5206438068579426,0.006341218948364258,Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations. Decision Drop of 3 grid positions 1 Penalty Point (6 points in a 12 month period) Reason The Stewards heard from the driver ...,130
2021 Austrian Grand Prix - Offence - Car 5 - Impeding car 14.pdf,2021,LexRank-3sent,1429,243,210,40,0.1469559132260322,0.006520986557006836,"Fact Impeding of car 14. Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations. VET was the last car in this line and impeded ALO and as a result, ALO had to abort his final quali...",40
2021 Austrian Grand Prix - Offence - Car 5 - Impeding car 14.pdf,2021,TextRank-7sent,1429,243,925,162,0.6473058082575227,0.006673097610473633,Offence Breach of Article 31.5 of the FIA Formula One Sporting Regulations. Decision Drop of 3 grid positions 1 Penalty Point (6 points in a 12 month period) Reason The Stewards heard from the driver ...,162
2021 Qatar Grand Prix - Offence - Car 77 - Single waved yellow flag.pdf,2021,LexRank,1469,239,618,104,0.42069434989788973,0.0070209503173828125,"Fact Failure to respect single yellow flag. Offence Breach of Appendix H, Art. The driver admitted he did not notice the yellow flag displayed at Flag Point 16.6 and conceded that he did not reduce sp...",104
2021 Qatar Grand Prix - Offence - Car 77 - Single waved yellow flag.pdf,2021,TextRank,1469,239,914,152,0.6221919673247107,0.006634950637817383,"2.5.5.b) of the FIA International Sporting Code and non- compliance with Race Directors Event Notes 7.2 . Decision Drop of 3 grid positions (1 penalty point imposed, total of 5 points in the 12 month ...",152
2021 Qatar Grand Prix - Offence - Car 77 - Single waved yellow flag.pdf,2021,Luhn,1469,239,904,150,0.6153846153846154,0.006392002105712891,Fact Failure to respect single yellow flag. 2.5.5.b) of the FIA International Sporting Code and non- compliance with Race Directors Event Notes 7.2 . Decision Drop of 3 grid positions (1 penalty point...,150
2021 Qatar Grand Prix - Offence - Car 77 - Single waved yellow flag.pdf,2021,LexRank-3sent,1469,239,340,54,0.2314499659632403,0.0063779354095458984,"Fact Failure to respect single yellow flag. Offence Breach of Appendix H, Art. Competitors are reminded that they have the right to appeal certain decisions of the Stewards, in accordance with Article...",54
2021 Qatar Grand Prix - Offence - Car 77 - Single waved yellow flag.pdf,2021,TextRank-7sent,1469,239,993,165,0.6759700476514636,0.006482362747192383,"Fact Failure to respect single yellow flag. Offence Breach of Appendix H, Art. 2.5.5.b) of the FIA International Sporting Code and non- compliance with Race Directors Event Notes 7.2 . Decision Drop o...",165
2021 Mexican Grand Prix - Offence - Car 63 - Gearbox.pdf,2021,LexRank,949,152,496,81,0.5226554267650158,0.006204843521118164,Fact The gearbox has been replaced. Offence Breach of Article 23.4 (a) of the FIA Formula One Sporting Regulations. Decision Drop of 5 grid positions. Reason The gearbox of Car 63 has been replaced be...,81
2021 Mexican Grand Prix - Offence - Car 63 - Gearbox.pdf,2021,TextRank,949,152,522,84,0.5500526870389885,0.006186962127685547,Fact The gearbox has been replaced. Offence Breach of Article 23.4 (a) of the FIA Formula One Sporting Regulations. Reason The gearbox of Car 63 has been replaced before 6 consecutive events have expi...,84
